patch_id,labels,split,country,s1_name,s2v1_name,contains_seasonal_snow,contains_cloud_or_shadow
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEP_49_64,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_49_64,S2B_MSIL2A_20170914T93030_49_64,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEP_49_65,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures']",test,Serbia,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_49_65,S2B_MSIL2A_20170914T93030_49_65,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEP_52_73,"['Arable land' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",validation,Serbia,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_52_73,S2B_MSIL2A_20170914T93030_52_73,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEP_55_06,"['Broad-leaved forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Natural grassland and sparsely vegetated areas']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEP_55_6,S2B_MSIL2A_20170914T093029_55_6,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEP_55_26,"['Broad-leaved forest' 'Natural grassland and sparsely vegetated areas'
 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_55_26,S2B_MSIL2A_20170914T093029_55_26,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEP_55_58,"['Broad-leaved forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures' 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_55_58,S2B_MSIL2A_20170914T93030_55_58,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEP_55_77,"['Arable land' 'Broad-leaved forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_55_77,S2B_MSIL2A_20170914T93030_55_77,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEP_56_19,"['Broad-leaved forest' 'Transitional woodland, shrub']",validation,Serbia,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_56_19,S2B_MSIL2A_20170914T093029_56_19,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEP_61_33,"['Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub']",test,Serbia,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_61_33,S2B_MSIL2A_20170914T093029_61_33,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEP_62_32,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub' 'Urban fabric']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_62_32,S2B_MSIL2A_20170914T093029_62_32,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEP_64_29,['Arable land' 'Pastures'],test,Serbia,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_64_29,S2B_MSIL2A_20170914T093029_64_29,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEP_67_58,['Broad-leaved forest' 'Natural grassland and sparsely vegetated areas'],train,Serbia,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_67_58,S2B_MSIL2A_20170914T93030_67_58,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEP_68_77,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub' 'Urban fabric']",validation,Serbia,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_68_77,S2B_MSIL2A_20170914T93030_68_77,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEP_73_73,"['Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Natural grassland and sparsely vegetated areas']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_73_73,S2B_MSIL2A_20170914T93030_73_73,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEP_75_19,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures']",validation,Serbia,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_75_19,S2B_MSIL2A_20170914T093029_75_19,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEP_75_33,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_75_33,S2B_MSIL2A_20170914T093029_75_33,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEP_76_50,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Natural grassland and sparsely vegetated areas' 'Pastures'
 'Transitional woodland, shrub']",validation,Serbia,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_76_50,S2B_MSIL2A_20170914T093029_76_50,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEP_77_77,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",validation,Serbia,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_77_77,S2B_MSIL2A_20170914T93030_77_77,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEP_81_45,"['Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_81_45,S2B_MSIL2A_20170914T093029_81_45,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEP_84_36,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_84_36,S2B_MSIL2A_20170914T093029_84_36,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEP_84_46,"['Broad-leaved forest' 'Complex cultivation patterns' 'Pastures'
 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_84_46,S2B_MSIL2A_20170914T093029_84_46,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEP_86_83,"['Broad-leaved forest' 'Coniferous forest'
 'Natural grassland and sparsely vegetated areas'
 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_86_83,S2B_MSIL2A_20170914T93030_86_83,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEP_87_14,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_87_14,S2B_MSIL2A_20170914T093029_87_14,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEP_87_60,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_87_60,S2B_MSIL2A_20170914T93030_87_60,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEP_87_78,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_87_78,S2B_MSIL2A_20170914T93030_87_78,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_01_33,['Arable land'],train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_1_33,S2B_MSIL2A_20170914T093029_1_33,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_01_38,"['Arable land' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_1_38,S2B_MSIL2A_20170914T093029_1_38,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_03_16,"['Broad-leaved forest' 'Coniferous forest' 'Mixed forest'
 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_3_16,S2B_MSIL2A_20170914T093029_3_16,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_05_47,"['Arable land' 'Broad-leaved forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_5_47,S2B_MSIL2A_20170914T093029_5_47,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_07_13,['Arable land'],train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_7_13,S2B_MSIL2A_20170914T093029_7_13,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_08_23,"['Broad-leaved forest' 'Mixed forest' 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_8_23,S2B_MSIL2A_20170914T093029_8_23,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_08_49,"['Arable land'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_8_49,S2B_MSIL2A_20170914T093029_8_49,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_11_12,['Arable land' 'Pastures' 'Urban fabric'],train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_11_12,S2B_MSIL2A_20170914T093029_11_12,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_12_90,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_12_90,S2B_MSIL2A_20170914T093029_12_90,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_19_49,['Arable land'],validation,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_19_49,S2B_MSIL2A_20170914T093029_19_49,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_22_53,['Arable land'],validation,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_22_53,S2B_MSIL2A_20170914T093029_22_53,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_30_39,"['Arable land' 'Broad-leaved forest' 'Mixed forest'
 'Transitional woodland, shrub' 'Urban fabric']",test,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_30_39,S2B_MSIL2A_20170914T093029_30_39,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_31_25,"['Arable land' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",test,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_31_25,S2B_MSIL2A_20170914T093029_31_25,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_32_81,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_32_81,S2B_MSIL2A_20170914T093029_32_81,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_36_60,"['Broad-leaved forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures' 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_36_60,S2B_MSIL2A_20170914T093029_36_60,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_38_76,"['Broad-leaved forest' 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_38_76,S2B_MSIL2A_20170914T093029_38_76,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_39_41,"['Broad-leaved forest' 'Coniferous forest' 'Inland waters'
 'Natural grassland and sparsely vegetated areas' 'Pastures'
 'Transitional woodland, shrub' 'Urban fabric']",test,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_39_41,S2B_MSIL2A_20170914T093029_39_41,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_45_82,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_45_82,S2B_MSIL2A_20170914T093029_45_82,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_49_87,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_49_87,S2B_MSIL2A_20170914T093029_49_87,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_58_73,['Broad-leaved forest'],validation,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_58_73,S2B_MSIL2A_20170914T093029_58_73,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_60_88,"['Broad-leaved forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures' 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_60_88,S2B_MSIL2A_20170914T093029_60_88,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_62_61,['Broad-leaved forest'],train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_62_61,S2B_MSIL2A_20170914T093029_62_61,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_65_73,['Broad-leaved forest'],train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_65_73,S2B_MSIL2A_20170914T093029_65_73,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_66_87,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_66_87,S2B_MSIL2A_20170914T093029_66_87,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_68_86,"['Broad-leaved forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_68_86,S2B_MSIL2A_20170914T093029_68_86,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_83_74,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_83_74,S2B_MSIL2A_20170914T093029_83_74,False,False
S2B_MSIL2A_20170923T100019_N9999_R122_T33TWM_05_28,"['Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Pastures']",train,Austria,S1B_IW_GRDH_1SDV_20170923T164942_33TWM_5_28,S2B_MSIL2A_20170923T100019_5_28,False,False
S2B_MSIL2A_20170923T100019_N9999_R122_T33TWM_08_06,"['Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",train,Austria,S1B_IW_GRDH_1SDV_20170923T164942_33TWM_8_6,S2B_MSIL2A_20170923T100019_8_6,False,False
S2B_MSIL2A_20170923T100019_N9999_R122_T33TWM_10_16,"['Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Pastures']",train,Austria,S1B_IW_GRDH_1SDV_20170923T164942_33TWM_10_16,S2B_MSIL2A_20170923T100019_10_16,False,False
S2B_MSIL2A_20170923T100019_N9999_R122_T33TWM_14_15,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",validation,Austria,S1B_IW_GRDH_1SDV_20170923T164942_33TWM_14_15,S2B_MSIL2A_20170923T100019_14_15,False,False
S2B_MSIL2A_20170923T100019_N9999_R122_T33TWM_41_18,"['Arable land'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Transitional woodland, shrub']",validation,Austria,S1B_IW_GRDH_1SDV_20170923T164942_33TWM_41_18,S2B_MSIL2A_20170923T100019_41_18,False,False
S2B_MSIL2A_20170923T100019_N9999_R122_T33TWM_46_10,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Urban fabric']",train,Austria,S1B_IW_GRDH_1SDV_20170923T164942_33TWM_46_10,S2B_MSIL2A_20170923T100019_46_10,False,False
S2B_MSIL2A_20170923T100019_N9999_R122_T33TWM_46_18,"['Arable land' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",validation,Austria,S1B_IW_GRDH_1SDV_20170923T164942_33TWM_46_18,S2B_MSIL2A_20170923T100019_46_18,False,False
S2B_MSIL2A_20170923T100019_N9999_R122_T33TWM_47_01,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Austria,S1B_IW_GRDH_1SDV_20170923T164942_33TWM_47_1,S2B_MSIL2A_20170923T100019_47_1,False,False
S2B_MSIL2A_20170923T100019_N9999_R122_T33TWM_61_20,"['Arable land' 'Broad-leaved forest' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",train,Austria,S1B_IW_GRDH_1SDV_20170923T164942_33TWM_61_20,S2B_MSIL2A_20170923T100019_61_20,False,False
S2B_MSIL2A_20170924T093019_N9999_R136_T35UMA_06_54,"['Arable land' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",train,Lithuania,S1A_IW_GRDH_1SDV_20170923T160313_35UMA_6_54,S2B_MSIL2A_20170924T93014_6_54,False,False
S2B_MSIL2A_20170924T093019_N9999_R136_T35UMA_09_05,"['Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Pastures']",train,Lithuania,S1B_IW_GRDH_1SDV_20170924T155419_35UMA_9_5,S2B_MSIL2A_20170924T93014_9_5,False,False
S2B_MSIL2A_20170924T093019_N9999_R136_T35UMA_11_27,"['Complex cultivation patterns' 'Mixed forest' 'Pastures'
 'Transitional woodland, shrub']",train,Lithuania,S1B_IW_GRDH_1SDV_20170924T155419_35UMA_11_27,S2B_MSIL2A_20170924T93014_11_27,False,False
S2B_MSIL2A_20170924T093019_N9999_R136_T35UMA_13_26,"['Complex cultivation patterns' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Pastures' 'Transitional woodland, shrub']",validation,Lithuania,S1B_IW_GRDH_1SDV_20170924T155419_35UMA_13_26,S2B_MSIL2A_20170924T93014_13_26,False,False
S2B_MSIL2A_20170924T093019_N9999_R136_T35UMA_16_39,"['Coniferous forest' 'Inland wetlands' 'Pastures'
 'Transitional woodland, shrub']",train,Lithuania,S1B_IW_GRDH_1SDV_20170924T155419_35UMA_16_39,S2B_MSIL2A_20170924T93014_16_39,False,False
S2B_MSIL2A_20170924T093019_N9999_R136_T35UMA_25_02,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",train,Lithuania,S1B_IW_GRDH_1SDV_20170924T155419_35UMA_25_2,S2B_MSIL2A_20170924T93014_25_2,False,False
S2B_MSIL2A_20170924T093019_N9999_R136_T35UMA_28_08,"['Arable land' 'Broad-leaved forest' 'Coniferous forest' 'Mixed forest'
 'Transitional woodland, shrub']",train,Lithuania,S1B_IW_GRDH_1SDV_20170924T155419_35UMA_28_8,S2B_MSIL2A_20170924T93014_28_8,False,False
S2B_MSIL2A_20170924T093019_N9999_R136_T35UMB_00_73,"['Arable land' 'Broad-leaved forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",train,Lithuania,S1A_IW_GRDH_1SDV_20170925T043501_35UMB_0_73,S2B_MSIL2A_20170924T93020_0_73,False,False
S2B_MSIL2A_20170924T093019_N9999_R136_T35UMB_01_31,"['Arable land' 'Complex cultivation patterns' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures' 'Transitional woodland, shrub']",train,Lithuania,S1B_IW_GRDH_1SDV_20170924T155448_35UMB_1_31,S2B_MSIL2A_20170924T93021_1_31,False,False
S2B_MSIL2A_20170924T093019_N9999_R136_T35UMB_02_01,"['Arable land' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures' 'Urban fabric']",train,Lithuania,S1B_IW_GRDH_1SDV_20170924T044220_35UMB_2_1,S2B_MSIL2A_20170924T93020_2_1,False,False
S2B_MSIL2A_20170924T093019_N9999_R136_T35UMB_05_05,"['Arable land' 'Broad-leaved forest' 'Mixed forest'
 'Transitional woodland, shrub']",train,Lithuania,S1B_IW_GRDH_1SDV_20170924T044220_35UMB_5_5,S2B_MSIL2A_20170924T93020_5_5,False,False
S2B_MSIL2A_20170924T093019_N9999_R136_T35UMB_07_62,"['Arable land' 'Complex cultivation patterns' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures']",train,Lithuania,S1B_IW_GRDH_1SDV_20170924T155419_35UMB_7_62,S2B_MSIL2A_20170924T93020_7_62,False,False
S2B_MSIL2A_20170924T093019_N9999_R136_T35UMB_08_51,"['Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures']",train,Lithuania,S1B_IW_GRDH_1SDV_20170924T155448_35UMB_8_51,S2B_MSIL2A_20170924T93021_8_51,False,False
S2B_MSIL2A_20170924T093019_N9999_R136_T35UMB_14_20,"['Broad-leaved forest' 'Complex cultivation patterns' 'Coniferous forest'
 'Inland waters' 'Mixed forest' 'Pastures']",train,Lithuania,S1B_IW_GRDH_1SDV_20170924T155448_35UMB_14_20,S2B_MSIL2A_20170924T93021_14_20,False,False
S2B_MSIL2A_20170924T093019_N9999_R136_T35UMB_16_70,['Coniferous forest'],train,Lithuania,S1B_IW_GRDH_1SDV_20170924T155419_35UMB_16_70,S2B_MSIL2A_20170924T93020_16_70,False,False
S2B_MSIL2A_20170924T093019_N9999_R136_T35UMB_17_77,"['Broad-leaved forest' 'Coniferous forest' 'Inland wetlands'
 'Mixed forest' 'Transitional woodland, shrub']",validation,Lithuania,S1B_IW_GRDH_1SDV_20170924T155419_35UMB_17_77,S2B_MSIL2A_20170924T93020_17_77,False,False
